,0,1,2,3,4,5,6,7,8,9,class
0,0.8923826334510556,0.8381357169264491,0.31547462242052626,0.05112422204072956,0.8729276977845967,0.935670307305782,0.09753314772174147,0.4882360024585546,0.08273561473093853,0.7686941755741658,0
1,0.4227713395322412,0.16805154347206394,0.13570611392962761,0.8636637804112165,0.7050960901797656,0.8473457432804623,0.7374600034464689,0.5452038535046475,0.9552974611093598,0.44656604699832964,1
2,0.3589835369387371,1.5871327697505662,1.1220176583457562,0.3227138529977057,0.3849408981399398,0.03192819189199947,-0.3694072171783695,0.017461715931341493,-0.185238941916269,0.7815553831062467,1
3,0.642065561668448,0.9615324390965261,0.6576924179327549,0.28563671084135256,0.3894113712008001,0.23754514781620364,0.8612208254993482,1.0032088090464262,0.9113184529528962,0.7673227294374635,1
4,0.9251610797875602,0.8762670642601165,0.4073179216349647,0.13798389572120512,0.727989495062805,0.8960893729748688,0.048159640492540345,0.5989763694164556,-0.0095078867611426,0.8762459586822624,0
5,0.8947904407197684,0.8837550649238882,0.40425095473036904,0.13579947538803944,0.8015595959375843,0.8149299459675761,0.03358290515954074,0.42045776561988635,-0.012334650108914935,0.8855706397505162,0
6,0.21177828792482348,0.9551616646396491,0.4217143767429581,0.9464144068449267,0.5418816990350326,0.0023416621758119496,0.9472903494595132,0.8486203464421195,0.9203107571341467,0.943724056088366,0
7,0.446265420798757,0.3907457716016655,0.44118330280607365,1.1329662550211028,1.1879716705919516,0.8916438770668911,0.6292801715387233,0.6156303721082387,0.8887756729331043,0.6972067392059753,1
8,0.7139239665735742,0.20199175051522827,0.36768325508526944,0.7097429440413883,0.2828041636461511,0.3020230399324861,0.7489847236960433,0.09070604450917341,0.4473054374112015,1.028712214772713,0
9,0.24004170072497147,0.7534890390298716,0.404043897827354,0.7944698245232278,0.7585932992375921,0.7485576020049279,-0.05253854981920042,0.14560016316007568,0.7072641809204266,0.40628255240287436,1
10,0.12618472980725637,0.26135222478430786,0.34207875925013725,0.5226061291772226,0.20698146821993044,0.1570018345260702,0.12744343376975348,0.6809259604152035,0.2725742584056105,0.8800974084854332,1
11,0.686176328969299,0.5696275216382276,0.24845148458626787,0.9256739659907955,0.23843143467528305,0.33078659057025633,0.4859960256349776,0.8866797754938077,-0.002769557429818381,1.2147321178713204,0
12,0.887263384374002,0.4023636563419147,0.28075680192493435,0.8962953973433528,0.7559440256971788,0.7737597057270743,0.949603419758364,0.542712729484477,0.4478328108955538,0.8997679265226417,1
13,0.6944687428061651,0.7535303802340381,0.9543870021338359,0.4856510394059801,0.4119853923357439,0.42576295445917056,0.383037159022277,0.737851721554371,0.43458716895956734,0.8372388275170797,1
14,1.5392791062937743,0.011215358122259711,0.267376368190555,1.0145645974960258,0.2129241573047868,0.4689105723038135,1.2663674116570243,1.2153668495121568,0.45991714473319034,0.9830211684621577,1
15,0.9021408159351982,0.8122411122374253,0.30280394360037893,0.05015227771434369,0.895503600315283,0.934792021297701,0.07066894217215627,0.4835049147583093,0.06543395487235672,0.7498904548123235,0
16,1.1278841319521147,0.7126957857245861,0.5565405435099234,1.0110894377894186,0.35112791265349175,1.0929345317286936,0.951337725956409,0.815380588733531,0.4381570160410422,1.0758956927578502,1
17,0.832918262221749,0.4178016611481744,0.3309719380294044,1.390304203462971,0.2921464174725624,1.1013266020575294,0.7839111050008316,0.5684848783145999,0.5880682665357633,1.366623897550429,1
18,0.7273571115511605,0.604597933098383,0.769605263199485,0.5887911335622473,0.43265483954322276,0.5108627621203169,0.13907985035416853,0.6143903410759256,0.20616944416474597,0.6271715380284246,1
19,0.27719627853106915,1.018376333872529,0.35641843554517283,0.8542856427578239,0.7016264361235346,0.7683340463742812,-0.1547431150781361,0.20844729452656593,0.6102731541304209,0.5057377075202427,1
20,0.7504293143141658,0.49933627940290626,0.37881026941490387,0.4807020858692587,0.9216287245439216,0.9949927928269177,0.8417833507322339,0.19506773440608138,0.5242631246676315,0.8591651013911722,1
21,0.5838661867822608,0.369388971254502,0.5154992261941113,0.507348188028381,0.9481537860038876,0.8753886474672918,0.7223179804935075,0.0402483341722322,0.5729456792126846,0.9353335353025071,1
22,0.8936600524093747,0.07053456144633369,0.7248463949327476,0.6687408411452458,-0.011502617851341351,0.7746766743922937,0.7711968605124611,0.1332092558692807,0.2559034639918133,0.4827009484683119,0
23,0.7503071493975224,0.4571944156324167,0.5822372649978189,0.6843964895508444,0.4482646634055141,0.6006434313890958,0.09580056451445511,0.4936232941560403,0.0025037056383261924,0.4170589864159634,1
24,0.3303087691478379,-0.1801137132193814,0.8410321752228456,0.4541326609934413,0.41084233944973486,1.242881068212265,0.8764070794338357,-0.09142929978373641,-0.15624556153780045,0.141754057576155,1
25,0.7532308969110009,0.3937522847547601,0.5141775465398277,0.7375065472814207,0.4587251289292499,0.6280213908075575,0.18355624905731555,0.42975874476487685,0.08241168750610904,0.3451912511338854,1
26,0.4695601758694768,0.921938881496461,0.6429897166601941,0.9207774380263135,0.029924836365262775,0.6645592423667213,0.9197402408325326,0.7237932430859113,0.24385686734467377,0.8103258865464681,1
27,0.5604919217897237,0.23761739844945412,0.8531832875171499,0.39995022333288155,0.19200617270045245,0.5541485398861768,0.7116278085820567,0.2261119684669037,0.288012499338215,0.9723100807788323,1
28,0.36409942271005635,0.8194541841660875,0.6733622983056037,0.8519948995778981,0.11067627646789252,0.7746042266072627,0.9417077068288492,0.7252648921753769,0.19682028013389463,0.6048154375261465,1
29,0.8324255191815619,0.8518389229537151,1.0901832752453977,0.5049785656788788,1.2374259383103756,0.588874034609509,0.8960623374710417,0.6341341010384126,-0.2134982773436191,0.08762607164945593,0
30,0.5829203384372631,0.24617920942262755,0.870402721739545,0.44354315031102337,0.19818554903822105,0.5828913824454187,0.6928218520208217,0.28971978904147644,0.23607513065141963,0.9883149501325482,1
